,scGPT_scMulan,scGPT_UCE,scGPT_scFoundation,scGPT_Geneformer,scMulan_UCE,scMulan_scFoundation,scMulan_Geneformer,UCE_scFoundation,UCE_Geneformer,scFoundation_Geneformer,donor
0,0.9695969842665222,0.9699780507289257,0.9076836978387146,0.8738538853444888,0.9883179913980549,0.9396033735435517,0.9159118973906504,0.9320485355815618,0.9107849073070484,0.9186171768688932,M84161
1,0.9723520371706418,0.9797123486786754,0.8795535953132558,0.8609700096221226,0.9877013944625833,0.9220540813597224,0.9082650066496704,0.9159171354475966,0.9036003086215018,0.9259455520297737,M47108
2,0.9460555834535525,0.9429126545400661,0.9123678950838991,0.8719573117128707,0.9838581600044192,0.9347633993597576,0.936595821838534,0.9324199112075203,0.9435743652549343,0.908418102827682,M2646
3,0.9645322625904899,0.9507757513459694,0.9119535806127718,0.8924992916345512,0.9853605756974456,0.9349269373614998,0.9390955946264664,0.9360275922278238,0.9520469200746983,0.9128413712992848,M69259
4,0.9632410142754562,0.9528272029659032,0.9005225396138459,0.8859210912600032,0.9871067421952054,0.9277825455273894,0.9344752385976228,0.9341052106397935,0.9453260395629438,0.9159667767700267,M36121
5,0.9550782833648124,0.9572983876603239,0.8993208879295659,0.8910569696115443,0.9816537035603657,0.9289935749641725,0.9338288738280133,0.9346739997017446,0.9449717025506064,0.9184972903545007,M26229
6,0.9670609660523369,0.984285118283695,0.9284611503559828,0.8989813399226255,0.9572497654599035,0.94519908148756,0.9190369622671763,0.911622605588757,0.8705229637235079,0.9269074090510869,M19331
7,0.9560338292610864,0.947863164863667,0.9084439033167412,0.8827916536677464,0.9865976822780552,0.9353380036075586,0.9366075353381077,0.9356854628205432,0.9490172397347066,0.9114680516013405,M18615
8,0.9667773034822376,0.9718684548468945,0.8649945365174937,0.8529475684323132,0.9869253505137934,0.9166015961023686,0.9098216562078841,0.9181910240772676,0.9123848053054074,0.9221982544225443,M97600
9,0.9551622646931412,0.9484807489743455,0.8923883538767059,0.8917642956905529,0.9844191694691414,0.9206003224063557,0.9392253967172717,0.9259863247787904,0.9516520038427678,0.9125360052457164,M96154
10,0.9249529583383103,0.9281812223717764,0.9097168165360195,0.872688198332344,0.9777293183270815,0.9266245618139209,0.9441566859702075,0.9297186268962337,0.9590841680710714,0.9038419680542401,M288809
11,0.9618149311166756,0.952188503262695,0.916537916172406,0.8868615683496501,0.984487621825713,0.9384747207667307,0.9351870405852892,0.9363529353021683,0.9503662777518116,0.9139559986419343,M12514
12,0.9554863300663301,0.937789704795114,0.8994111162475189,0.8768428373717787,0.983172339694327,0.9245620853171364,0.9350054627883949,0.9275289905407981,0.9530351400390041,0.9014486349310206,M19844
13,0.953332599653611,0.952891378324134,0.9272901803822801,0.8858499433925275,0.982990475745515,0.9443861104020973,0.9373381310959299,0.9372015172428987,0.9445735265281192,0.9091387466256575,M33508
14,0.9567222738873435,0.9545490882051272,0.9070014753588531,0.8920921503229498,0.9856707029759426,0.9310817819306203,0.9385403125194982,0.9324602727909562,0.9442942429175404,0.9186958895563437,M11371
15,0.9747545858626918,0.982976147716171,0.8889874470646928,0.8583009373836694,0.9780041109682082,0.9258898153354524,0.9032329819907406,0.927486497284547,0.9046576758125466,0.9322982328737894,M508462
